ID,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Idade,Primeira_compra,Education_2n Cycle,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_Absurd,Marital_Status_YOLO,Marital_Status_Alone,Response
6616,0.26546635658932377,0,1,-0.06180350301524735,-0.39461968886825616,-0.5839174470256845,-0.3798618265965751,0.5598073571408626,0.9174288447151068,0.23876326804792378,-0.15188818713432553,-0.38986064880232973,0.09564303539686175,0.6387394022868461,-1.3454407448229595,0,0,0,0,0,0,3,11,-0.5310939128594219,-0.5188969728878545,0,1,0,0,0,0,1,0,0,0,0,0
7325,-0.5453721510745703,1,0,1.2807925241209561,-0.8416490866782409,-0.6570743124922807,-0.7116204785479645,-0.6547569355533881,-0.6368839292029703,-0.794503704877254,-0.6968782956620654,-1.1215201309352476,-0.9433981620785147,-0.8746232190274101,-0.10544206464129767,0,0,0,0,0,0,3,11,-1.438504295127803,0.058696798406765255,0,0,0,1,0,0,1,0,0,0,0,0
11166,-0.10799022537972124,0,1,1.1086648283342633,-0.24753259668561603,-0.535146203381287,-0.5098753523613088,-0.6371545544998483,-0.612971424988846,-0.47513027688219905,-0.15188818713432553,0.7076285743970472,-0.2507040304282637,-0.5719506947645588,0.7212237221464769,0,0,0,0,0,0,3,11,0.6237920282094269,0.7906475258232231,0,1,0,0,1,0,0,0,0,0,0,0
3578,-0.12772403232249033,0,1,-0.6814632078473413,-0.556127084206057,-0.14497625422610744,-0.5681572777041205,-0.24990217132197123,-0.42167139127585196,-0.5690636380572153,-0.15188818713432553,-0.38986064880232973,-0.5970510962533891,0.033394353761143594,0.3078908287525896,0,0,0,0,0,0,3,11,1.6136942634112972,-0.5039592029405798,0,1,0,0,0,0,0,0,0,0,0,0
7373,-0.224869220940369,0,2,-1.4043995301514507,-0.6311126606128932,-0.36444685062589594,-0.33054635130650367,-0.10908312289365231,-0.13472134070636083,-0.043036815477124714,2.028072246976634,-0.024030907735870768,-0.5970510962533891,0.033394353761143594,0.3078908287525896,0,0,0,0,0,0,3,11,1.3662187046108296,1.268656164136012,0,0,0,1,0,0,0,0,0,0,0,1
10176,0.17502609079369866,0,1,-0.165080120487263,-0.44941684085786715,-0.6570743124922807,-0.2229489506736206,-0.6899616976604679,-0.6607964334170946,1.7229103746131793,2.5730623555043737,-0.024030907735870768,0.44199010122198723,0.6387394022868461,1.1345566155403641,0,1,0,0,1,0,3,11,0.04634905767500255,1.5972871029760543,0,1,0,0,0,1,0,0,0,0,0,1
3698,0.9971410595677465,0,0,-1.232271834364758,1.4482950543612936,3.8542657246144834,2.319039639278242,1.8623835551028127,0.6543912983597399,3.6767242870535157,-0.6968782956620654,-0.024030907735870768,1.1346842328722382,0.6387394022868461,-1.3454407448229595,0,0,1,0,0,0,3,11,-1.1910287363273353,1.6719759527124274,0,1,0,0,0,0,1,0,0,0,0,1
10905,-0.3781681381946215,1,1,-1.4388250693087894,-0.3484747187717416,-0.6083030688478832,-0.5098753523613088,-0.6899616976604679,-0.6607964334170946,-0.8508637215822638,1.4830821384488941,-0.024030907735870768,-0.5970510962533891,0.033394353761143594,1.1345566155403641,0,0,0,0,0,0,3,11,1.118743145810362,1.268656164136012,0,1,0,0,0,0,1,0,0,0,0,1
1458,-1.1982640108915135,1,0,-0.3027822771166172,-0.8849099961437232,-0.5839174470256845,-0.6757546783370035,-0.6371545544998483,-0.5890589207747218,-0.7005703437022378,0.3931019213934144,-0.38986064880232973,-0.9433981620785147,-0.8746232190274101,0.3078908287525896,0,0,0,0,0,0,3,11,-1.1085368833938463,-0.8973204782188123,0,0,1,0,1,0,0,0,0,0,0,0
6870,0.6206748815591673,0,1,0.833260515075555,-0.3830834463441275,-0.6083030688478832,-0.5412579275458997,-0.39072121975029017,-0.3499338786334792,-0.47513027688219905,-0.6968782956620654,-0.38986064880232973,-0.5970510962533891,0.3360668780239948,-1.3454407448229595,0,0,0,0,0,0,3,11,0.7887757340764053,-0.3396437335205587,0,0,0,1,0,0,0,0,0,0,0,0
4837,0.7165628971478734,0,1,0.28245188855813813,1.2637151739752355,0.3915074258622645,0.25227290212161296,0.5246025950337828,-0.42167139127585196,2.981617414358396,-0.15188818713432553,1.439288056529965,0.7883371670471127,2.152102023601102,-0.5187749580351849,0,0,0,0,0,0,3,11,0.29382461647547015,0.7209379327359414,0,0,0,1,1,0,0,0,0,0,0,0
6749,1.2893766446217652,1,1,1.0053882108622476,1.852063542705796,0.48904991315105945,1.4537772091888073,0.7534335487298011,0.4630912646467457,0.9338701407430434,0.9380920299211543,0.3417988333305882,0.09564303539686175,0.033394353761143594,1.1345566155403641,0,0,0,0,0,0,3,11,0.21133276354198094,1.676955209361519,0,1,0,0,0,1,0,0,0,0,0,0
3807,0.2823810482545544,0,1,1.1775159066489405,0.4561781972862309,-0.14497625422610744,0.028111650803106545,-0.35551645764321044,-0.1586338449204851,0.20118992357791732,0.3931019213934144,1.8051177975964239,-0.2507040304282637,0.9414119265496973,0.3078908287525896,0,0,0,0,0,0,3,11,1.118743145810362,1.1093199513650822,0,1,0,0,0,0,1,0,0,0,0,0
4947,1.4118176784326915,0,0,-0.165080120487263,0.839758261213508,-0.07181938875951126,3.605725221846469,2.777707369886886,3.978229384123012,0.35148330145794315,-0.6968782956620654,1.073458315463506,1.4810312986973635,0.9414119265496973,-0.5187749580351849,0,1,0,1,0,0,3,11,0.21133276354198094,1.4877434566960401,1,0,0,0,0,1,0,0,0,0,0,1
1064,-0.38513973408366925,1,0,-1.0601441385780652,-0.844533147309273,-0.6326886906700819,-0.7116204785479645,-0.6899616976604679,-0.5412339123464733,-0.794503704877254,-0.6968782956620654,-1.1215201309352476,-0.9433981620785147,-0.8746232190274101,1.1345566155403641,0,0,0,0,0,0,3,11,-0.20112650112546504,-0.7628805486933404,0,0,0,1,1,0,0,0,0,0,0,0
10995,-1.4018117531602687,1,0,-1.4043995301514507,-0.8618375110954659,-0.535146203381287,-0.6264392030469321,-0.549142649232149,-0.4934089039182248,-0.36241024347217965,0.3931019213934144,-0.38986064880232973,-0.9433981620785147,-0.5719506947645588,1.1345566155403641,0,0,0,0,0,1,3,11,-1.6034880009947814,1.1989465710487301,1,0,0,0,1,0,0,0,0,0,0,0
821,1.537039731368757,0,0,-0.0962290421725859,1.866483845860957,0.8304486186618416,3.368114295448852,0.22536211712360513,0.7978663236444855,-0.47513027688219905,-0.6968782956620654,0.3417988333305882,0.44199010122198723,1.849429499338251,-1.3454407448229595,0,0,0,0,0,0,3,11,-1.9334554127287382,1.3184487306269275,0,0,1,0,0,1,0,0,0,0,0,0
2150,1.0850669793050265,0,1,1.1775159066489405,1.5723096614956766,0.025723098529283648,1.0727030819473464,0.5950121192479423,0.678303802573864,0.20118992357791732,-0.6968782956620654,1.439288056529965,2.1737254303476146,-0.5719506947645588,-0.5187749580351849,0,0,0,0,0,0,3,11,0.8712675870098945,0.3026803742122512,0,0,0,1,0,0,0,1,0,0,0,0
7124,-0.591087533953572,1,1,0.7988349759182164,-0.7839678740575977,-0.5595318252034858,-0.7071372535215944,-0.549142649232149,-0.6607964334170946,-0.34362357123717646,1.4830821384488941,-0.7556903898687887,-0.5970510962533891,-0.5719506947645588,-0.10544206464129767,0,0,0,0,0,0,3,11,0.04634905767500255,0.7956267824723147,0,1,0,0,0,0,0,0,0,0,0,0
9284,0.05578513378430247,0,1,-0.9568675211060497,0.8801351100479583,-0.26690436333710105,-0.02120382448696486,-0.6899616976604679,-0.0868963322781123,0.6896434016880013,1.4830821384488941,0.3417988333305882,0.7883371670471127,1.849429499338251,-0.10544206464129767,0,0,0,0,0,0,3,11,0.8712675870098945,0.1632611880376878,0,1,0,0,0,0,1,0,0,0,0,0
6340,-0.8600082737392998,1,0,0.1103241927714454,-0.8993302992988841,-0.5839174470256845,-0.729553378653445,-0.6899616976604679,-0.612971424988846,-0.6442103269972281,-0.15188818713432553,-1.1215201309352476,-0.9433981620785147,-0.8746232190274101,0.3078908287525896,0,0,0,0,0,0,3,11,-1.3560124421943138,-0.5388139994842207,0,1,0,0,0,1,0,0,0,0,0,0
10928,0.5475683651051636,0,1,-0.7158887470046797,0.0004966175831496803,-0.5595318252034858,-0.48297600220308806,0.03173592553466662,0.08049119722075752,1.8919904247282084,-0.15188818713432553,1.073458315463506,-0.5970510962533891,0.3360668780239948,-0.10544206464129767,0,0,0,0,0,0,3,11,0.8712675870098945,-0.33466447687146716,0,1,0,0,0,0,1,0,0,0,0,0
3834,0.6519899188312834,0,1,-0.47490997290330994,-0.2417644754235517,3.269010800881714,0.20295742683154153,2.3200454624948494,0.05657869300663326,0.14482990687290762,-0.15188818713432553,1.439288056529965,-0.2507040304282637,1.5467569750753998,-0.10544206464129767,0,0,0,0,0,0,3,11,0.5413001752759378,0.5765394899122864,0,1,0,0,0,1,0,0,0,0,0,0
1307,-0.40102582963412237,0,1,-1.1634207560500809,-0.8301128441541122,-0.535146203381287,-0.7250701536270749,-0.549142649232149,-0.5890589207747218,-0.625423654762225,0.3931019213934144,-0.38986064880232973,-0.9433981620785147,-0.5719506947645588,-0.5187749580351849,0,0,0,0,0,0,3,11,-0.7785694716598894,-1.0616359476388335,0,1,0,0,0,0,0,0,0,0,0,0
3767,0.3352966039369989,0,1,-1.6453783042528207,0.18219243733817572,-0.6570743124922807,0.08639357614591821,1.017469264532899,3.452154291412278,2.3804439028382927,-0.15188818713432553,0.3417988333305882,0.7883371670471127,1.849429499338251,-0.9321078514290723,0,0,0,0,0,0,3,11,0.04634905767500255,0.382348480597716,0,1,0,0,1,0,0,0,0,0,0,0
1127,1.2697952222885927,0,0,0.45457958434483087,1.7972663907161852,-0.19374749787050488,3.018422743391982,-0.24990217132197123,1.6108914669247103,-0.13697017665214087,-0.6968782956620654,0.7076285743970472,1.1346842328722382,0.3360668780239948,-1.3454407448229595,0,0,1,0,0,0,3,11,-0.36611020699244345,-1.6043749223898125,0,0,0,1,1,0,0,0,0,0,0,0
6958,-0.9380672900051952,1,0,-0.2339311988019401,-0.8676056323575303,-0.6570743124922807,-0.7430030537325555,-0.6899616976604679,-0.6607964334170946,-0.7005703437022378,-0.6968782956620654,-1.1215201309352476,-0.5970510962533891,-1.1772957432902613,0.3078908287525896,0,0,0,0,0,0,3,11,-0.6960776187264002,0.028821258512215956,0,0,1,0,1,0,0,0,0,0,0,0
9405,0.013574596926024207,1,1,-0.3027822771166172,-0.6657213881852792,-0.5839174470256845,-0.48745922722945817,-0.6547569355533881,-0.6368839292029703,-0.4563436046471958,0.3931019213934144,-0.38986064880232973,-0.5970510962533891,-0.5719506947645588,0.7212237221464769,0,0,0,0,0,0,3,11,1.2012349987438513,1.3383657572232937,0,0,0,1,1,0,0,0,0,0,0,1
4065,-0.11309510980120976,1,0,-1.6798038434101592,-0.019691806834075436,-0.6570743124922807,-0.43366052691301665,-0.6899616976604679,-0.6607964334170946,-0.4187702601771894,-0.15188818713432553,0.3417988333305882,-0.5970510962533891,0.6387394022868461,0.7212237221464769,0,0,0,0,0,0,3,11,-0.613585765792911,0.7408549593323076,0,0,0,1,1,0,0,0,0,0,0,0
1710,-0.8512461586874911,1,0,0.07589865361410685,-0.46383714401302795,-0.16936187604830616,-0.4650431020976075,-0.6899616976604679,-0.37384638284760346,-0.34362357123717646,2.5730623555043737,0.7076285743970472,-0.5970510962533891,-0.5719506947645588,1.5478895089342515,0,0,0,0,0,0,3,11,-0.7785694716598894,0.6263320564032019,0,1,0,0,0,1,0,0,0,0,0,0
6431,-0.2572890466320611,1,1,-1.232271834364758,-0.7868519346886298,-0.6326886906700819,-0.6802379033633736,-0.6371545544998483,-0.6607964334170946,-0.7757170326422508,-0.15188818713432553,-0.7556903898687887,-0.9433981620785147,-0.8746232190274101,0.7212237221464769,0,0,0,0,0,0,3,11,0.37631646940895935,0.6860831361923005,0,0,0,1,1,0,0,0,0,0,0,0
2894,0.7767929140909582,0,0,0.8676860542328935,2.1693102121193335,2.7081414989711434,2.6014828159395598,-0.6899616976604679,-0.20645885334873362,-0.11818350441713764,-0.6968782956620654,1.073458315463506,0.7883371670471127,0.6387394022868461,-0.5187749580351849,0,1,1,1,0,0,3,11,-1.3560124421943138,-0.5487725127824038,0,1,0,0,0,1,0,0,0,0,0,1
6815,1.677538341416889,0,0,-1.542101686780805,0.3840766815104269,-0.14497625422610744,-0.20053282554177,0.22536211712360513,1.754366492209456,0.3139099569879367,-1.2418684041898054,1.073458315463506,1.1346842328722382,0.6387394022868461,-1.3454407448229595,1,0,1,1,0,0,3,11,-0.9435531775268678,-1.5744993824952631,1,0,0,0,1,0,0,0,0,0,0,1
7284,-0.145781608559696,1,2,-1.4043995301514507,-0.879141874881659,-0.6570743124922807,-0.729553378653445,-0.6547569355533881,-0.6607964334170946,-0.8320770493472605,-0.6968782956620654,-1.1215201309352476,-0.9433981620785147,-1.1772957432902613,1.1345566155403641,0,0,0,0,0,0,3,11,1.2837268516773406,-0.7280257521496997,0,1,0,0,1,0,0,0,0,0,0,0
5181,-1.0722419387550652,1,0,0.31687742771547667,-0.9022143599299162,-0.5595318252034858,-0.7519695037852957,-0.6899616976604679,-0.39775888706172774,-0.7569303604072476,-0.6968782956620654,-1.1215201309352476,-0.9433981620785147,-1.1772957432902613,1.5478895089342515,0,0,0,0,0,0,3,11,-1.1085368833938463,0.5616017199650117,0,0,0,0,0,1,0,0,0,0,0,0
6387,-0.012292690553010941,1,1,-0.33720781627395574,-0.7868519346886298,-0.6570743124922807,-0.6847211283897437,-0.6899616976604679,-0.6607964334170946,-0.5127036213522055,0.3931019213934144,-0.7556903898687887,-0.5970510962533891,-0.8746232190274101,-0.10544206464129767,1,0,0,0,0,0,3,11,-0.613585765792911,-1.4998105327588898,0,0,0,1,0,0,1,0,0,0,0,0
4391,0.4315655810496967,0,1,0.523430662659508,0.9233960195134406,-0.29128998515929977,-0.3126134512010232,-0.33791407658967054,-0.4934089039182248,1.61019034120316,-0.6968782956620654,1.8051177975964239,0.09564303539686175,0.9414119265496973,0.3078908287525896,0,0,0,0,0,0,3,11,0.04634905767500255,0.4022655071940822,0,0,1,0,0,0,0,0,0,0,0,0
1245,0.4303846003253225,0,1,-0.13065458132992444,1.9097447553264393,-0.36444685062589594,0.3733199778336064,-0.40832360080383,-0.37384638284760346,1.0465901741530628,0.9380920299211543,-0.024030907735870768,0.09564303539686175,1.849429499338251,1.1345566155403641,0,1,0,0,0,0,3,11,0.21133276354198094,1.2039258276978217,0,1,0,0,0,1,0,0,0,0,0,0
5371,-1.1824541076458586,1,0,-1.6798038434101592,-0.8906781174057875,-0.26690436333710105,-0.6533385532051529,-0.4963355060715293,-0.6607964334170946,-0.2121168655921538,-0.15188818713432553,-0.38986064880232973,-0.5970510962533891,-1.1772957432902613,0.7212237221464769,1,0,0,0,0,0,3,11,-1.6859798539282707,-1.3504328332861433,0,1,0,0,0,1,0,0,0,0,0,1
7196,-0.4330646938018227,1,1,-0.9912930602633881,-0.882025935512691,-0.6570743124922807,-0.7474862787589256,-0.6899616976604679,-0.6607964334170946,-0.8320770493472605,-0.6968782956620654,-1.4873498720017067,-0.9433981620785147,-0.8746232190274101,-0.9321078514290723,0,0,0,0,0,0,3,11,1.5312024104778081,-1.056656690989742,0,0,0,1,1,0,0,0,0,0,0,0
5987,-1.6041785147046497,1,0,0.1103241927714454,-0.9022143599299162,-0.6083030688478832,-0.7116204785479645,-0.5139378871250692,-0.5173214081323491,-0.625423654762225,-0.15188818713432553,-1.1215201309352476,-0.9433981620785147,-0.5719506947645588,-0.10544206464129767,0,0,0,0,0,0,3,11,-1.6859798539282707,-1.4798935061625236,1,0,0,0,0,0,1,0,0,0,0,0
1143,-1.1600154738827486,1,0,-0.19950565964460154,-0.8877940567747554,-0.4132180942702934,-0.7026540284952243,-0.6371545544998483,-0.39775888706172774,-0.6442103269972281,-0.15188818713432553,-0.7556903898687887,-0.9433981620785147,-0.8746232190274101,0.7212237221464769,0,0,0,0,0,0,3,11,-0.28361835405895425,-0.14047346755689674,0,1,0,0,1,0,0,0,0,0,0,0
4259,-1.258227354767804,2,0,1.0742392891769248,-0.8906781174057875,-0.6570743124922807,-0.7430030537325555,-0.6899616976604679,-0.6607964334170946,-0.8508637215822638,-0.6968782956620654,-1.1215201309352476,-0.9433981620785147,-1.1772957432902613,0.7212237221464769,0,0,0,0,0,0,3,11,-1.438504295127803,-0.3744985300641996,0,0,1,0,0,1,0,0,0,0,0,0
6422,1.3030912594854656,0,0,-0.9912930602633881,0.0841343758830823,3.9518082119032782,1.3999785088723657,0.19015735501652542,0.12831620564900606,2.3804439028382927,-0.6968782956620654,0.3417988333305882,1.1346842328722382,-0.26927817050170766,-1.3454407448229595,0,0,0,0,0,0,3,11,1.2012349987438513,0.8703156322086879,0,1,0,0,1,0,0,0,0,0,0,0
8212,-0.48464688415029633,0,1,1.3840691415929718,-0.662837327554247,-0.29128998515929977,-0.6398888781260426,-0.4611307439644496,-0.3499338786334792,-0.4563436046471958,-0.15188818713432553,-0.38986064880232973,-0.5970510962533891,-0.5719506947645588,0.7212237221464769,0,0,0,0,0,0,3,11,-0.20112650112546504,0.5217676667722794,0,0,1,0,1,0,0,0,0,0,0,0
5341,1.1224012086562112,0,1,-1.610952765095482,1.9270491191126322,1.1962329459948224,0.06397745101406757,2.478466891976708,2.639129148132054,-0.34362357123717646,-0.6968782956620654,0.7076285743970472,0.09564303539686175,-0.5719506947645588,0.7212237221464769,0,0,1,0,0,0,3,11,0.5413001752759378,0.9300667119977865,1,0,0,0,0,0,0,0,0,0,0,0
6357,0.24912310721008063,0,1,-0.6814632078473413,-0.24464853605458386,0.19642245128467473,-0.4246940768602764,0.41898830871254367,0.7022163067879883,-0.2684768822971635,0.3931019213934144,1.073458315463506,-0.5970510962533891,0.3360668780239948,-0.10544206464129767,0,0,0,0,0,0,3,11,0.7887757340764053,-0.6433783891151432,1,0,0,0,0,0,0,0,0,0,0,0
10102,1.0451041154382992,0,0,-1.0257185994207267,0.23122146806572244,3.805494480970086,1.7720861860610864,2.2320335572271497,2.7108666607744265,-0.3248368990021732,-0.6968782956620654,0.3417988333305882,2.866419561997865,-0.26927817050170766,-0.9321078514290723,0,0,0,0,0,0,3,11,0.21133276354198094,-1.519727559355256,0,1,0,0,0,0,0,1,0,0,0,0
2826,-1.1405483400067737,2,1,-0.7158887470046797,-0.8358809654161765,-0.6570743124922807,-0.7250701536270749,-0.6547569355533881,-0.6607964334170946,-0.8132903771122573,-0.15188818713432553,-0.7556903898687887,-0.9433981620785147,-0.8746232190274101,0.7212237221464769,0,0,0,0,0,0,3,11,0.12884091060849176,-0.5437932561333123,0,1,0,0,1,0,0,0,0,0,0,0
10340,-0.6596987044244739,1,0,0.6611328192888621,-0.6916779338645686,-0.36444685062589594,-0.12880122511984793,0.06694068764174635,0.2717912309337516,2.662243986363341,2.028072246976634,0.7076285743970472,-0.5970510962533891,-0.26927817050170766,1.1345566155403641,0,0,0,0,0,0,3,11,-1.2735205892608246,1.1939673143996385,0,1,0,0,0,0,1,0,0,0,0,0
6543,0.3936980055649236,0,0,-0.13065458132992444,0.5946131075757745,3.439710153637105,2.404220914779274,0.7182287866227214,1.1565538868563494,0.2951232847529335,-0.6968782956620654,-0.38986064880232973,1.1346842328722382,-0.5719506947645588,-1.3454407448229595,0,0,0,0,0,0,3,11,1.943661675145254,0.880274145506871,0,0,1,0,0,0,1,0,0,0,0,0
9495,0.7367919540718316,0,0,-0.6814632078473413,0.12451122471753254,1.9765728443051815,1.0906359820528269,1.7919740308886534,1.6587164753529589,-0.24969021006216027,-0.6968782956620654,-0.7556903898687887,1.8273783645224888,0.033394353761143594,-1.7587736382168468,0,0,0,0,0,0,3,11,-1.1085368833938463,0.31761814415952583,0,1,0,0,0,0,1,0,0,0,0,0
8254,-0.6825563958639747,1,0,-0.0273779638579088,-0.8676056323575303,-0.6570743124922807,-0.7519695037852957,-0.6899616976604679,-0.6607964334170946,-0.7193570159372411,-0.6968782956620654,-1.1215201309352476,-0.9433981620785147,-1.1772957432902613,1.1345566155403641,0,0,0,0,0,0,3,11,-0.4486020599259326,0.4420995603868146,0,0,0,1,1,0,0,0,0,0,0,0
4138,0.9185486971682627,0,1,0.6611328192888621,0.277366438162237,1.927801600660784,-0.10190187496162717,0.2605668792306849,2.0891415512071956,0.38905664592794964,-0.6968782956620654,0.3417988333305882,2.5200724961727397,0.3360668780239948,-1.7587736382168468,1,0,0,0,0,0,3,11,0.5413001752759378,-1.5794786391443547,0,1,0,0,0,1,0,0,0,0,0,0
11100,-0.026654940007497317,1,1,-0.40605889458863287,-0.7608953890093404,-0.6083030688478832,-0.729553378653445,-0.6899616976604679,-0.6368839292029703,-0.8132903771122573,-0.15188818713432553,-0.7556903898687887,-0.9433981620785147,-0.8746232190274101,0.7212237221464769,0,0,0,0,0,0,3,11,-0.28361835405895425,0.4520580736849977,0,1,0,0,0,0,0,0,0,0,0,0
9592,-1.1620345699599046,1,0,0.07589865361410685,-0.8762578142506268,-0.6083030688478832,-0.7205869286007048,-0.6371545544998483,-0.6607964334170946,-0.7005703437022378,-0.15188818713432553,-0.7556903898687887,-0.9433981620785147,-0.8746232190274101,1.1345566155403641,0,0,0,0,0,0,3,11,-1.1910287363273353,0.0537175417576737,0,1,0,0,0,0,1,0,0,0,0,0
5544,0.5665402489999494,0,1,-0.5781865903753256,1.852063542705796,0.31835056039566834,0.02362842577673642,2.091214508798831,0.6065662899314913,1.1593102075630821,-0.15188818713432553,1.073458315463506,1.8273783645224888,-0.26927817050170766,-0.10544206464129767,0,1,0,0,0,0,3,11,-0.11863464819197585,1.2089050843469134,0,1,0,0,0,1,0,0,0,0,0,0
1020,1.0316561736413927,0,0,0.7299838976035393,0.10143873966927526,0.8060629968396429,1.7855358611401968,1.2463002182289173,2.5195666270614323,1.8732037524932053,-0.6968782956620654,0.3417988333305882,1.1346842328722382,0.3360668780239948,-1.3454407448229595,0,0,1,0,0,0,3,11,-0.36611020699244345,-1.519727559355256,0,1,0,0,1,0,0,0,0,0,0,0
1000,0.8521471035365127,1,1,-0.0273779638579088,0.5484681374792599,1.0986904587060276,0.4495348032818986,-0.05627597973303271,-0.015158819635739524,0.16361657910791086,0.9380920299211543,1.8051177975964239,-0.2507040304282637,1.849429499338251,-0.10544206464129767,0,0,0,0,0,0,3,11,0.6237920282094269,0.6213527997541104,0,0,1,0,0,0,1,0,0,0,0,0
10965,0.8949671788331777,0,0,0.7988349759182164,1.9270491191126322,-0.16936187604830616,0.9830385814199438,3.5346097551891,0.5348287772891185,-0.09939683218213441,-0.6968782956620654,-0.38986064880232973,0.7883371670471127,2.152102023601102,0.3078908287525896,0,0,0,1,0,0,3,11,1.118743145810362,0.691062392841392,0,1,0,0,0,0,1,0,0,0,0,0
5589,-0.02017859409963874,0,1,1.5906223765370031,0.911859776989312,-0.6570743124922807,-0.24536507580547126,-0.5139378871250692,-0.4934089039182248,-0.28726355453216673,0.3931019213934144,1.8051177975964239,-0.2507040304282637,1.2440844508125486,0.7212237221464769,0,0,0,0,0,0,3,11,0.37631646940895935,1.5624323064324133,0,1,0,0,0,0,0,0,0,0,0,0
3233,0.3898121980202085,0,1,1.3840691415929718,0.712859593448093,-0.14497625422610744,1.3192804583977034,-0.19709502816135163,-0.42167139127585196,-0.24969021006216027,0.3931019213934144,1.073458315463506,1.8273783645224888,1.5467569750753998,-0.10544206464129767,0,0,0,0,0,0,3,11,0.29382461647547015,0.5466639500177372,0,0,0,1,1,0,0,0,0,0,0,0
6935,0.9899027906119046,0,0,-0.165080120487263,-0.3109819305683235,-0.023048145115113803,1.2430656329494112,0.6302168813550221,-0.6607964334170946,3.3385641868234575,-0.6968782956620654,0.3417988333305882,1.4810312986973635,1.849429499338251,-1.3454407448229595,0,0,0,1,0,0,3,11,1.4487105575443189,-0.713087982202425,1,0,0,0,1,0,0,0,0,0,0,0
7998,-0.93052425183016,1,1,0.9709626717049091,-0.755127267747276,-0.4619893379146909,-0.6847211283897437,-0.4611307439644496,-0.6607964334170946,-0.4563436046471958,0.3931019213934144,-0.7556903898687887,-0.2507040304282637,-1.1772957432902613,0.7212237221464769,0,0,0,0,0,0,3,11,0.8712675870098945,1.0545481282250753,0,1,0,0,0,0,1,0,0,0,0,0
10133,1.5725072492523824,0,0,-1.1289952168927424,2.8470644604118913,1.0011479714172327,2.5163015404385276,0.8766502161045802,2.065229046993071,-0.005463471007118246,-1.2418684041898054,0.7076285743970472,1.4810312986973635,1.849429499338251,-1.3454407448229595,0,1,1,1,0,0,3,11,-0.11863464819197585,-1.076573717586108,0,1,0,0,0,1,0,0,0,0,0,1
7755,0.19929333987196876,0,1,1.4529202199076487,0.10143873966927526,-0.5839174470256845,-0.5860901778096009,-0.6899616976604679,-0.6607964334170946,-0.4939169491172023,-0.15188818713432553,1.8051177975964239,-0.5970510962533891,-0.5719506947645588,1.1345566155403641,0,0,0,0,0,0,3,11,1.2012349987438513,-0.6184821058696856,0,0,0,1,1,0,0,0,0,0,0,0
10967,-0.7289575094861614,1,1,-0.3716333554312943,-0.8128084803679193,-0.5107605815590883,-0.5816069527832308,-0.6371545544998483,-0.4934089039182248,-0.6629969992322314,0.3931019213934144,-0.7556903898687887,-0.9433981620785147,-0.5719506947645588,0.7212237221464769,0,0,0,0,0,0,3,11,0.45880832234244856,0.7707304992268569,0,1,0,0,0,0,0,0,0,0,0,0
9530,-1.0616512083880965,1,0,-1.1289952168927424,-0.8935621780368197,-0.5839174470256845,-0.7430030537325555,-0.6195521734463084,-0.6368839292029703,-0.8508637215822638,-0.6968782956620654,-1.1215201309352476,-0.9433981620785147,-1.1772957432902613,1.1345566155403641,0,0,0,0,0,0,3,11,-1.6034880009947814,1.2537183941887373,0,1,0,0,1,0,0,0,0,0,0,0
6728,-0.8918185609926051,1,0,-0.3716333554312943,-0.8618375110954659,-0.6570743124922807,-0.6847211283897437,-0.5843474113392286,-0.5890589207747218,-0.7381436881722443,-0.15188818713432553,-1.1215201309352476,-0.9433981620785147,-0.8746232190274101,1.5478895089342515,0,0,0,0,0,0,3,11,-1.3560124421943138,1.5823493330287794,0,1,0,0,0,0,1,0,0,0,0,0
9463,0.7311918196691539,0,1,-1.1289952168927424,1.77707796629896,0.708520509550848,0.3733199778336064,0.9118549782116598,1.6826289795670832,-0.5878503102922185,0.9380920299211543,1.8051177975964239,0.7883371670471127,0.3360668780239948,-0.10544206464129767,0,0,0,0,0,0,3,11,0.7887757340764053,1.1939673143996385,0,1,0,0,0,0,1,0,0,0,0,0
3852,0.8521471035365127,1,1,-0.0273779638579088,0.5484681374792599,1.0986904587060276,0.4495348032818986,-0.05627597973303271,-0.015158819635739524,0.16361657910791086,0.9380920299211543,1.8051177975964239,-0.2507040304282637,1.849429499338251,-0.10544206464129767,0,0,0,0,0,0,3,11,0.6237920282094269,0.6213527997541104,0,0,1,0,0,0,1,0,0,0,0,0
879,-0.10787593692252373,0,2,0.5922817409741851,0.277366438162237,-0.6570743124922807,-0.6443721031524127,-0.6899616976604679,-0.6607964334170946,-0.4563436046471958,2.028072246976634,1.073458315463506,-0.5970510962533891,0.3360668780239948,0.7212237221464769,0,0,0,0,0,0,3,11,-0.613585765792911,-0.5786480526769531,0,0,1,0,1,0,0,0,0,0,0,0
